 0.5200   259497 0.5300   268729      1       -1       -1       -1  0 3.08233e+11 2.95500e+11 160.993000 18.396000 69.840000  1 0.3100 144.290000 35.06178 7.54145 49.19003 -56.940 33.190 -108.400 9.877e+10 -3.649e+10 -1.497e+10 0.02951 302263 302263 679989 4934 40 302214 302284 18.3958 295520000000 295520000000 295520000000 200190000000 19066000000 24.9222 0 0.02467 0.52516 0.29984 9.1709 37.0783 6.80878 0.52125 0.11402 12.4105 40.5755 3.36605 0.1835 296400000000 171600000000
 0.5100   250216 0.5200   259497      1       -1       -1       -1  0 3.08233e+11 3.14600e+11 164.783000 34.372000 67.090000  1 0.3100 134.000000 35.11811 7.50534 49.18093 -52.940 26.500 -101.210 5.989e+10 -5.759e+10 2.067e+10 0.01984 302264 302264 679989 4879 39 302214 302284 34.3721 314590000000 314590000000 295520000000 200190000000 0 31.1807 1.2 0.01805 0.58901 0.16822 -26.2161 19.4885 42.9615 0.20738 0 -18.8499 -27.8012 32.2388 0.1892 295200000000 276500000000
 0.5000   241043 0.5100   250216      1       -1       -1       -1  0 2.95533e+11 3.14600e+11 165.174000 35.117000 64.490000  1 0.3100 134.840000 35.12375 7.46731 49.22214 -51.240 24.990 -100.980 3.143e+10 -7.798e+10 1.180e+10 0.01931 302265 302265 679989 4833 38 302214 302284 35.117 314590000000 314590000000 295520000000 85797000000 0 35.4546 1.48 0.01805 0.43066 0.10039 -26.2146 23.6686 45.1044 0.29177 0.03793 -26.8119 12.9431 35.3535 0.1865 289500000000 286000000000
 0.4900   231855 0.5000   241043      1       -1       -1       -1  0 2.92367e+11 2.57400e+11 154.845000 23.703000 59.540000  1 0.3100 133.750000 35.12606 7.53277 49.30528 -51.580 22.190 -97.900 4.438e+10 -6.935e+10 2.975e+10 0.03184 302266 302266 679989 5999 37 302214 302284 23.7029 257390000000 257390000000 247860000000 162060000000 76264000000 27.4813 0 0.02624 0.26202 0.10737 16.5656 31.5767 -9.49514 0.34878 0.11607 14.4799 25.625 -6.75356 0.1418 250300000000 162100000000
 0.4800   222710 0.4900   231855      1       -1       -1       -1  0 2.92367e+11 2.47900e+11 153.254000 45.170000 59.610000  1 0.3100 122.570000 35.17797 7.42182 49.33019 -43.160 23.310 -92.640 1.057e+11 5.624e+08 -1.677e+10 0.03359 302267 302267 679989 5956 36 302214 302284 45.1696 247860000000 247860000000 228790000000 0 0 56.7309 3.99 0.03447 0.06928 0.02249 -35.92 90.4251 21.6768 0 0 0 0 0 0.2073 272900000000 333700000000
 0.4700   213577 0.4800   222710      1       -1       -1       -1  0 2.92367e+11 2.66900e+11 157.431000 42.139000 60.380000  1 0.3100 127.890000 35.22557 7.44817 49.38264 -39.880 26.260 -87.830 1.266e+10 -1.327e+10 3.400e+10 0.01146 302268 302268 679989 5974 35 302214 302284 42.1393 266920000000 266920000000 247860000000 0 0 46.3148 1.31 0.0111 0.61953 0.33334 58.8245 -32.8263 9.76252 0 0 0 0 0 0.1778 264800000000 276500000000
 0.4600   204458 0.4700   213577      1       -1       -1       -1  0 2.92367e+11 2.66900e+11 157.767000 22.958000 60.160000  1 0.3100 140.520000 35.20792 7.48252 49.43290 -41.680 26.640 -85.540 -4.380e+09 -4.621e+10 8.807e+10 0.03456 302269 302269 679989 4773 34 302214 302284 22.9584 266920000000 266920000000 219260000000 171590000000 0 18.4373 0 0.02889 0.55436 0.27875 37.8798 -20.3575 15.2032 0.71106 0.3128 22.0929 -24.5953 11.2279 0.1361 237100000000 171600000000
 0.4500   195402 0.4600   204458      1       -1       -1       -1  0 2.92367e+11 2.38300e+11 152.233000 38.762000 61.980000  1 0.3100 126.210000 35.28160 7.41585 49.49623 -41.380 29.180 -85.710 8.376e+09 -2.393e+10 2.763e+10 0.01332 302270 302270 679989 4778 33 302214 302284 38.7621 238320000000 238320000000 219260000000 38132000000 9533000000 63.7345 0 0.01328 0.2095 0.0077 18.9112 -6.04651 5.90475 0.50588 0.01024 43.3093 2.32641 4.28129 0.1991 222400000000 238300000000
 0.4400   186345 0.4500   195402      1       -1       -1       -1  0 2.92367e+11 3.05100e+11 165.622000 39.873000 57.700000  1 0.3100 139.270000 35.23578 7.43335 49.52715 -37.370 25.650 -85.470 -7.237e+10 -9.921e+10 7.517e+10 0.03937 302271 302271 679989 5967 32 302214 302284 39.8727 305060000000 305060000000 295520000000 171590000000 0 9.10612 0 0.03413 0.82966 0.65822 27.3229 9.00223 30.4415 0.81957 0.45006 -6.02783 29.4065 -15.3711 0.1219 267800000000 295500000000
 0.4300   177329 0.4400   186345      1       -1       -1       -1  0 2.92367e+11 2.86000e+11 162.412000 34.274000 57.340000  1 0.3100 139.940000 35.26937 7.41173 49.54444 -36.010 27.620 -85.530 -9.279e+10 -8.146e+10 7.714e+10 0.04636 302272 302272 679989 4798 31 302214 302284 34.2741 285990000000 285990000000 266920000000 171590000000 19066000000 10.7841 0 0.03884 0.5481 0.12493 29.3416 -22.789 -9.78322 0.10396 0.02307 -23.0259 27.6856 15.3657 0.1141 251000000000 247900000000
 0.4200   168350 0.4300   177329      1       -1       -1       -1  0 2.79633e+11 2.86000e+11 162.717000 29.991000 59.620000  1 0.3100 144.170000 35.27851 7.40444 49.62347 -33.110 26.740 -82.670 -1.085e+11 -8.292e+10 4.875e+10 0.04557 302273 302273 679989 4775 30 302214 302284 29.9908 285990000000 285990000000 276460000000 152530000000 0 24.3353 0 0.03911 0.09156 0.04212 22.5471 21.2846 27.9578 0.05205 0.00275 19.8335 18.4555 25.6845 0.1247 257400000000 238300000000
 0.4100   159475 0.4200   168350      1       -1       -1       -1  0 2.66933e+11 2.66900e+11 159.307000 24.912000 63.660000  1 0.3100 146.270000 35.30109 7.38935 49.67721 -28.910 25.960 -82.270 -1.066e+11 -2.913e+10 3.015e+10 0.04041 302274 302274 679989 4728 29 302214 302284 24.9123 266920000000 266920000000 266920000000 171590000000 0 37.5997 0 0.03504 0.54828 0.21155 7.34154 34.5506 40.1346 0.4301 0.18648 2.19309 33.5559 37.8526 0.1458 265400000000 181100000000
 0.4000   150685 0.4100   159475      1       -1       -1       -1  0 2.47867e+11 2.47900e+11 155.692000 10.621000 60.260000  1 0.3100 172.900000 35.31321 7.33357 49.68662 -30.900 25.510 -80.890 -9.730e+10 -5.488e+10 4.927e+10 0.05638 302275 302275 679989 5740 28 302214 302284 10.6213 247860000000 247860000000 247860000000 190660000000 114400000000 17.5557 0 0.04275 0.70187 0.27564 11.097 25.742 14.601 0.75621 0.07815 16.6545 21.0808 13.8972 0.109 310100000000 57200000000
 0.3900   141999 0.4000   150685      1       -1       -1       -1  0 2.35167e+11 2.28800e+11 151.848000 16.991000 55.100000  1 0.3100 151.610000 35.33396 7.31239 49.74443 -31.010 23.680 -81.610 -8.260e+10 -5.398e+10 3.661e+10 0.05331 302276 302276 679989 5607 27 302214 302284 16.9914 228790000000 228790000000 228790000000 181130000000 0 15.7499 0 0.04261 0.36059 0.25962 -2.09964 23.9683 35.6667 0.16433 0.02179 0.3481 9.5991 27.4651 0.1076 231500000000 133500000000
 0.3800   133523 0.3900   141999      1       -1       -1       -1  0 2.16100e+11 2.28800e+11 152.094000 30.477000 49.410000  1 0.3100 138.550000 35.35046 7.29067 49.79424 -25.360 21.450 -79.170 -8.576e+10 -3.398e+10 3.786e+10 0.04685 302277 302277 679989 5520 26 302214 302284 30.4771 228790000000 219260000000 190660000000 104860000000 0 26.1215 2.76 0.04087 0.95178 0.23326 -1.53901 10.2293 37.8203 0.53811 0.09073 -0.18215 10.0938 36.7374 0.1062 196300000000 181100000000
 0.3700   125028 0.3800   133523      1       -1       -1       -1  0 1.93867e+11 1.90700e+11 143.349000 26.297000 44.340000  1 0.3100 133.710000 35.37794 7.32072 49.90317 -36.310 24.570 -83.590 -4.749e+10 -1.454e+10 4.307e+10 0.03830 302278 302278 679989 4492 25 302214 302284 26.2974 190660000000 190660000000 190660000000 0 0 37.359 0 0.03697 0.41544 0.10077 23.5717 7.47721 68.4847 0 0 0 0 0 0.1136 199000000000 123900000000
 0.3600   116544 0.3700   125028      1       -1       -1       -1  0 1.49377e+11 1.62100e+11 135.992000 45.550000 45.330000  1 0.3100 120.440000 35.40229 7.29064 49.94454 -24.200 7.210 -80.090 -2.860e+10 -1.814e+10 3.930e+10 0.03922 302279 302279 679989 5418 24 302214 302284 45.5504 162060000000 95330000000 95330000000 85797000000 0 22.9349 15.05 0.03875 0.04226 0.003 -11.3157 19.8338 59.9105 0.27294 0.05238 -11.5265 14.8283 49.8742 0.1453 183400000000 238300000000
 0.3500   108207 0.3600   116544      1       -1       -1       -1  0 1.43000e+11 9.53300e+10 114.107000 9.727000 43.660000  1 0.3100 126.690000 35.42274 7.27866 50.01411 -18.800 7.720 -81.770 -4.243e+09 1.861e+10 1.531e+10 0.05125 302280 302280 679989 5276 23 302214 302284 9.72698 95330000000 95330000000 95330000000 76264000000 0 34.3482 0 0.04484 0.19498 0.01932 -11.2567 18.3419 42.1915 0.33404 0.07653 -15.7368 12.8485 37.7252 0.1125 176200000000 19070000000
 0.3400   100044 0.3500   108207      1       -1       -1       -1  0 1.43000e+11 1.04900e+11 117.950000 20.475000 34.880000  1 0.3100 115.010000 35.40776 7.26135 50.02865 -16.970 5.330 -80.690 -1.542e+09 1.454e+10 4.982e+08 0.02447 302281 302281 679989 5325 22 302214 302284 20.4752 104860000000 95330000000 95330000000 66731000000 19066000000 34.1034 4.07 0.02319 0.51787 0.27522 38.8006 -7.21475 37.4465 0.33875 0.15534 21.5949 11.2044 10.7191 0.0865 139200000000 66730000000
 0.3300    92132 0.3400   100044      1       -1       -1       -1  0 1.43000e+11 9.53300e+10 114.410000 18.054000 31.050000  1 0.3100 114.790000 35.42266 7.24650 50.09344 -15.740 4.570 -74.760 -1.664e+09 1.475e+10 1.217e+09 0.02826 302282 302282 679989 5177 21 302214 302284 18.0539 95330000000 95330000000 95330000000 28599000000 0 32.0302 0 0.02807 0.25408 0.15803 31.7769 -2.4659 39.7706 0.5307 0.01243 34.5744 0.46624 23.182 0.0802 136000000000 47660000000
 0.3200    84368 0.3300    92132      1       -1       -1       -1  0 1.43000e+11 1.43000e+11 131.127000 43.144000 35.230000  1 0.3100 122.330000 35.43798 7.23132 50.16072 -14.570 11.160 -67.500 1.546e+09 1.693e+10 7.401e+09 0.01823 302283 302283 679989 5020 20 302214 302284 43.1437 142990000000 123930000000 114400000000 19066000000 0 30.1759 2.78 0.01805 0.54469 0.04441 41.3226 4.80036 44.1783 0 0 0 0 0 0.0706 126900000000 152500000000
 0.3100    76835 0.3200    84368      0       -1       -1       -1  0 1.43000e+11 1.43000e+11 131.279000 34.482000 37.640000  1 0.3100 126.440000 35.43378 7.22096 50.22716 -16.390 12.150 -67.930 -7.459e+08 2.108e+10 1.903e+09 0.02093 302284 302284 679989 4883 19 302214 302284 34.4815 142990000000 142990000000 142990000000 0 0 33.6047 0 0.02094 0.37929 0.08572 40.4134 3.15407 51.24 0 0 0 0 0 0.0829 123100000000 143000000000
